id,created_datetime,index,document_type,year,full_name,office,position,position_type,position_category,corruptionAffected,relation_type,person,persons,company_ua,company_id,company_name,description,emitent_citizen,paid,full_name_office_position,unique_guids
nacp_0650c718-7273-47fb-b2f4-aa522e3da4b8,2020-06-05 18:09:03,69.0,Щорічна,2019,Гетманцев Данило Олександрович,Верховна Рада України,народний депутат України,,,Ні,8.0,,,0.0,8590654945,ТОВ «ТРАВЕЛ ПРОФЕССІОНАЛ ГРОУП ТУРКЕ ТУРІЗМ ТІДЖАРЕТ ТАШИМАДЖИЛИК ІТХАЛЯТ ВЕ ІХРАДЖАТ ЛІМІТЕД ШИРКЕТІ»,,,,гетманцев данило олександрович верховна рада україни народний депутат україни,2
nacp_0650c718-7273-47fb-b2f4-aa522e3da4b8,2020-06-05 18:09:03,69.0,Щорічна,2019,Гетманцев Данило Олександрович,Верховна Рада України,народний депутат України,,,Ні,8.0,,,1.0,39849582,ТЕКСЛІНК,,,,гетманцев данило олександрович верховна рада україни народний депутат україни,2
nacp_0650c718-7273-47fb-b2f4-aa522e3da4b8,2020-06-05 18:09:03,69.0,Щорічна,2019,Гетманцев Данило Олександрович,Верховна Рада України,народний депутат України,,,Ні,9.0,1583328285859,,0.0,110640001705,Travel Professional Group Kazakhstan LLC,,,,гетманцев данило олександрович верховна рада україни народний депутат україни,2
nacp_0650c718-7273-47fb-b2f4-aa522e3da4b8,2020-06-05 18:09:03,69.0,Щорічна,2019,Гетманцев Данило Олександрович,Верховна Рада України,народний депутат України,,,Ні,9.0,1583328285859,,0.0,HE 341325,TPG TOUR OPERATOR (EUROPE) LTD,,,,гетманцев данило олександрович верховна рада україни народний депутат україни,2
nacp_0650c718-7273-47fb-b2f4-aa522e3da4b8,2020-06-05 18:09:03,69.0,Щорічна,2019,Гетманцев Данило Олександрович,Верховна Рада України,народний депутат України,,,Ні,9.0,1583328285859,,0.0,117659027000,Go2Greece Ltd,,,,гетманцев данило олександрович верховна рада україни народний депутат україни,2
nacp_0650c718-7273-47fb-b2f4-aa522e3da4b8,2020-06-05 18:09:03,69.0,Щорічна,2019,Гетманцев Данило Олександрович,Верховна Рада України,народний депутат України,,,Ні,9.0,1583328285859,,1.0,37316907,СПЕЦІАЛЬНИЙ ДОРОЖНІЙ СЕРВІС,,,,гетманцев данило олександрович верховна рада україни народний депутат україни,2
nacp_0650c718-7273-47fb-b2f4-aa522e3da4b8,2020-06-05 18:09:03,69.0,Щорічна,2019,Гетманцев Данило Олександрович,Верховна Рада України,народний депутат України,,,Ні,9.0,1583328285859,,1.0,39321641,ТРЕВЕЛ ПРОФЕШНЛ ГРУП УЖГОРОД,,,,гетманцев данило олександрович верховна рада україни народний депутат україни,2
nacp_0650c718-7273-47fb-b2f4-aa522e3da4b8,2020-06-05 18:09:03,69.0,Щорічна,2019,Гетманцев Данило Олександрович,Верховна Рада України,народний депутат України,,,Ні,9.0,1583328285859,,1.0,36386250,ПРАВОВА ГРУПА ЮРІМЕКС,,,,гетманцев данило олександрович верховна рада україни народний депутат україни,2
nacp_0650c718-7273-47fb-b2f4-aa522e3da4b8,2020-06-05 18:09:03,69.0,Щорічна,2019,Гетманцев Данило Олександрович,Верховна Рада України,народний депутат України,,,Ні,9.0,1583328285859,,1.0,37267038,ПРОФЕСІЙНИЙ ДОРОЖНІЙ СЕРВІС,,,,гетманцев данило олександрович верховна рада україни народний депутат україни,2
nacp_0650c718-7273-47fb-b2f4-aa522e3da4b8,2020-06-05 18:09:03,69.0,Щорічна,2019,Гетманцев Данило Олександрович,Верховна Рада України,народний депутат України,,,Ні,8.0,,,1.0,23164201,МЖК БУДСЕРВІС,,,,гетманцев данило олександрович верховна рада україни народний депутат україни,2
nacp_0650c718-7273-47fb-b2f4-aa522e3da4b8,2020-06-05 18:09:03,69.0,Щорічна,2019,Гетманцев Данило Олександрович,Верховна Рада України,народний депутат України,,,Ні,9.0,1583328285859,,1.0,37403952,БЄЛОНА,,,,гетманцев данило олександрович верховна рада україни народний депутат україни,2
nacp_0650c718-7273-47fb-b2f4-aa522e3da4b8,2020-06-05 18:09:03,69.0,Щорічна,2019,Гетманцев Данило Олександрович,Верховна Рада України,народний депутат України,,,Ні,9.0,1583328285859,,1.0,39616731,ЮРІМЕКС ОНЛАЙН,,,,гетманцев данило олександрович верховна рада україни народний депутат україни,2
nacp_0650c718-7273-47fb-b2f4-aa522e3da4b8,2020-06-05 18:09:03,69.0,Щорічна,2019,Гетманцев Данило Олександрович,Верховна Рада України,народний депутат України,,,Ні,9.0,1583328285859,,1.0,39849582,ТЕКСЛІНК,,,,гетманцев данило олександрович верховна рада україни народний депутат україни,2
nacp_0650c718-7273-47fb-b2f4-aa522e3da4b8,2020-06-05 18:09:03,69.0,Щорічна,2019,Гетманцев Данило Олександрович,Верховна Рада України,народний депутат України,,,Ні,9.0,1583328285859,,1.0,36387500,ТРЕВЕЛ ПРОФЕШНЛ ГРУП,,,,гетманцев данило олександрович верховна рада україни народний депутат україни,2
nacp_0650c718-7273-47fb-b2f4-aa522e3da4b8,2020-06-05 18:09:03,69.0,Щорічна,2019,Гетманцев Данило Олександрович,Верховна Рада України,народний депутат України,,,Ні,9.0,1583328285859,,1.0,23164201,МЖК БУДСЕРВІС,,,,гетманцев данило олександрович верховна рада україни народний депутат україни,2
nacp_0650c718-7273-47fb-b2f4-aa522e3da4b8,2020-06-05 18:09:03,69.0,Щорічна,2019,Гетманцев Данило Олександрович,Верховна Рада України,народний депутат України,,,Ні,9.0,1583328285859,,0.0,0205551004951,T.P.G. (Thailand) Company Limited,,,,гетманцев данило олександрович верховна рада україни народний депутат україни,2
nacp_0650c718-7273-47fb-b2f4-aa522e3da4b8,2020-06-05 18:09:03,69.0,Щорічна,2019,Гетманцев Данило Олександрович,Верховна Рада України,народний депутат України,,,Ні,8.0,,,1.0,36755544,НЬЮ ПРОПЕРТІ,,,,гетманцев данило олександрович верховна рада україни народний депутат україни,2
nacp_0650c718-7273-47fb-b2f4-aa522e3da4b8,2020-06-05 18:09:03,69.0,Щорічна,2019,Гетманцев Данило Олександрович,Верховна Рада України,народний депутат України,,,Ні,9.0,1583328285859,,1.0,36755544,НЬЮ ПРОПЕРТІ,,,,гетманцев данило олександрович верховна рада україни народний депутат україни,2
nacp_0650c718-7273-47fb-b2f4-aa522e3da4b8,2020-06-05 18:09:03,69.0,Щорічна,2019,Гетманцев Данило Олександрович,Верховна Рада України,народний депутат України,,,Ні,15.0,,,1.0,32706514,"Товариство з обмеженою відповідальністю ""Юрімекс""",президент,"Юридична особа, зареєстрована в Україні",Оплачувана,гетманцев данило олександрович верховна рада україни народний депутат україни,2
nacp_0650c718-7273-47fb-b2f4-aa522e3da4b8,2020-06-05 18:09:03,69.0,Щорічна,2019,Гетманцев Данило Олександрович,Верховна Рада України,народний депутат України,,,Ні,15.0,,,1.0,41895533,"ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""ТАКСАКАДЕМІ""",президент,"Юридична особа, зареєстрована в Україні",Не оплачувана,гетманцев данило олександрович верховна рада україни народний депутат україни,2
